,Role,task,ratio
2663,Volunteer,Nonfunctional,0.1
2664,Volunteer,Perfective,0.6071428571428571
2665,Volunteer,Feature,0.14285714285714285
2666,Volunteer,Corrective,0.25
2667,Volunteer,Nonfunctional,0.0
2668,Volunteer,Perfective,0.375
2669,Volunteer,Feature,0.5
2670,Volunteer,Corrective,0.125
2671,Volunteer,Nonfunctional,0.0
2672,Volunteer,Perfective,0.5
2673,Volunteer,Feature,0.16666666666666666
2674,Volunteer,Corrective,0.16666666666666666
2675,Volunteer,Nonfunctional,0.16666666666666666
2676,Volunteer,Perfective,0.6363636363636364
2677,Volunteer,Feature,0.09090909090909091
2678,Volunteer,Corrective,0.2727272727272727
2679,Volunteer,Nonfunctional,0.0
2680,Volunteer,Perfective,0.6666666666666666
2681,Volunteer,Feature,0.1111111111111111
2682,Volunteer,Corrective,0.2222222222222222
2683,Volunteer,Nonfunctional,0.0
2684,Volunteer,Perfective,0.47058823529411764
2685,Volunteer,Feature,0.20588235294117646
2686,Volunteer,Corrective,0.29411764705882354
2687,Volunteer,Nonfunctional,0.029411764705882353
2688,Volunteer,Perfective,0.6666666666666666
2689,Volunteer,Feature,0.1
2690,Volunteer,Corrective,0.23333333333333334
2691,Volunteer,Nonfunctional,0.0
2692,Volunteer,Perfective,0.3333333333333333
2693,Volunteer,Feature,0.0
2694,Volunteer,Corrective,0.5
2695,Volunteer,Nonfunctional,0.16666666666666666
2696,Volunteer,Perfective,0.35555555555555557
2697,Volunteer,Feature,0.26666666666666666
2698,Volunteer,Corrective,0.24444444444444444
2699,Volunteer,Nonfunctional,0.13333333333333333
2700,Volunteer,Perfective,0.625
2701,Volunteer,Feature,0.125
2702,Volunteer,Corrective,0.125
2703,Volunteer,Nonfunctional,0.125
2704,Volunteer,Perfective,0.0
2705,Volunteer,Feature,0.38095238095238093
2706,Volunteer,Corrective,0.5238095238095238
2707,Volunteer,Nonfunctional,0.09523809523809523
2708,Volunteer,Perfective,0.5454545454545454
2709,Volunteer,Feature,0.45454545454545453
2710,Volunteer,Corrective,0.0
2711,Volunteer,Nonfunctional,0.0
2712,Volunteer,Perfective,0.3333333333333333
2713,Volunteer,Feature,0.0
2714,Volunteer,Corrective,0.5
2715,Volunteer,Nonfunctional,0.16666666666666666
2716,Volunteer,Perfective,0.3333333333333333
2717,Volunteer,Feature,0.16666666666666666
2718,Volunteer,Corrective,0.5
2719,Volunteer,Nonfunctional,0.0
2720,Volunteer,Perfective,0.8888888888888888
2721,Volunteer,Feature,0.1111111111111111
2722,Volunteer,Corrective,0.0
2723,Volunteer,Nonfunctional,0.0
2724,Volunteer,Perfective,0.8333333333333334
2725,Volunteer,Feature,0.16666666666666666
2726,Volunteer,Corrective,0.0
2727,Volunteer,Nonfunctional,0.0
2728,Volunteer,Perfective,0.7272727272727273
2729,Volunteer,Feature,0.18181818181818182
2730,Volunteer,Corrective,0.09090909090909091
2731,Volunteer,Nonfunctional,0.0
2732,Volunteer,Perfective,0.5
2733,Volunteer,Feature,0.3333333333333333
2734,Volunteer,Corrective,0.16666666666666666
2735,Volunteer,Nonfunctional,0.0
2736,Volunteer,Perfective,0.7777777777777778
2737,Volunteer,Feature,0.0
2738,Volunteer,Corrective,0.2222222222222222
2739,Volunteer,Nonfunctional,0.0
2740,Volunteer,Perfective,0.6153846153846154
2741,Volunteer,Feature,0.23076923076923078
2742,Volunteer,Corrective,0.15384615384615385
2743,Volunteer,Nonfunctional,0.0
2744,Volunteer,Perfective,0.5555555555555556
2745,Volunteer,Feature,0.2222222222222222
2746,Volunteer,Corrective,0.2222222222222222
2747,Volunteer,Nonfunctional,0.0
2748,Volunteer,Perfective,0.5454545454545454
2749,Volunteer,Feature,0.2727272727272727
2750,Volunteer,Corrective,0.09090909090909091
2751,Volunteer,Nonfunctional,0.09090909090909091
2752,Volunteer,Perfective,0.5185185185185185
2753,Volunteer,Feature,0.37037037037037035
2754,Volunteer,Corrective,0.1111111111111111
2755,Volunteer,Nonfunctional,0.0
2756,Volunteer,Perfective,0.6363636363636364
2757,Volunteer,Feature,0.13636363636363635
2758,Volunteer,Corrective,0.22727272727272727
2759,Volunteer,Nonfunctional,0.0
2760,Volunteer,Perfective,0.1111111111111111
2761,Volunteer,Feature,0.4444444444444444
2762,Volunteer,Corrective,0.3333333333333333
2763,Volunteer,Nonfunctional,0.1111111111111111
2764,Volunteer,Perfective,0.16666666666666666
2765,Volunteer,Feature,0.16666666666666666
2766,Volunteer,Corrective,0.6666666666666666
2767,Volunteer,Nonfunctional,0.0
2768,Volunteer,Perfective,0.7272727272727273
2769,Volunteer,Feature,0.18181818181818182
2770,Volunteer,Corrective,0.0
2771,Volunteer,Nonfunctional,0.09090909090909091
2772,Volunteer,Perfective,0.5
2773,Volunteer,Feature,0.16666666666666666
2774,Volunteer,Corrective,0.3333333333333333
2775,Volunteer,Nonfunctional,0.0
2776,Volunteer,Perfective,0.18181818181818182
2777,Volunteer,Feature,0.7272727272727273
2778,Volunteer,Corrective,0.09090909090909091
2779,Volunteer,Nonfunctional,0.0
2780,Volunteer,Perfective,0.5555555555555556
2781,Volunteer,Feature,0.2777777777777778
2782,Volunteer,Corrective,0.16666666666666666
2783,Volunteer,Nonfunctional,0.0
2784,Volunteer,Perfective,0.5555555555555556
2785,Volunteer,Feature,0.3333333333333333
2786,Volunteer,Corrective,0.1111111111111111
2787,Volunteer,Nonfunctional,0.0
2788,Volunteer,Perfective,1.0
2789,Volunteer,Feature,0.0
2790,Volunteer,Corrective,0.0
2791,Volunteer,Nonfunctional,0.0
2792,Paid developer,Perfective,0.6666666666666666
2793,Paid developer,Feature,0.3333333333333333
2794,Paid developer,Corrective,0.0
2795,Paid developer,Nonfunctional,0.0
2796,Volunteer,Perfective,0.36363636363636365
2797,Volunteer,Feature,0.2727272727272727
2798,Volunteer,Corrective,0.22727272727272727
2799,Volunteer,Nonfunctional,0.13636363636363635
2800,Volunteer,Perfective,0.5714285714285714
2801,Volunteer,Feature,0.2857142857142857
2802,Volunteer,Corrective,0.14285714285714285
2803,Volunteer,Nonfunctional,0.0
2804,Volunteer,Perfective,0.3333333333333333
2805,Volunteer,Feature,0.3333333333333333
2806,Volunteer,Corrective,0.3333333333333333
2807,Volunteer,Nonfunctional,0.0
2808,Volunteer,Perfective,0.16666666666666666
2809,Volunteer,Feature,0.3333333333333333
2810,Volunteer,Corrective,0.5
2811,Volunteer,Nonfunctional,0.0
2812,Volunteer,Perfective,0.75
2813,Volunteer,Feature,0.25
2814,Volunteer,Corrective,0.0
2815,Volunteer,Nonfunctional,0.0
2816,Paid developer,Perfective,0.5238095238095238
2817,Paid developer,Feature,0.14285714285714285
2818,Paid developer,Corrective,0.23809523809523808
2819,Paid developer,Nonfunctional,0.09523809523809523
2820,Volunteer,Perfective,0.6956521739130435
2821,Volunteer,Feature,0.21739130434782608
2822,Volunteer,Corrective,0.043478260869565216
2823,Volunteer,Nonfunctional,0.043478260869565216
2824,Volunteer,Perfective,0.125
2825,Volunteer,Feature,0.0
2826,Volunteer,Corrective,0.875
2827,Volunteer,Nonfunctional,0.0
2828,Volunteer,Perfective,0.125
2829,Volunteer,Feature,0.625
2830,Volunteer,Corrective,0.25
2831,Volunteer,Nonfunctional,0.0
2832,Volunteer,Perfective,0.5555555555555556
2833,Volunteer,Feature,0.3333333333333333
2834,Volunteer,Corrective,0.1111111111111111
2835,Volunteer,Nonfunctional,0.0
2836,Paid developer,Perfective,0.2
2837,Paid developer,Feature,0.1
2838,Paid developer,Corrective,0.7
2839,Paid developer,Nonfunctional,0.0
2840,Volunteer,Perfective,0.5454545454545454
2841,Volunteer,Feature,0.22727272727272727
2842,Volunteer,Corrective,0.18181818181818182
2843,Volunteer,Nonfunctional,0.045454545454545456
2844,Volunteer,Perfective,0.4444444444444444
2845,Volunteer,Feature,0.2222222222222222
2846,Volunteer,Corrective,0.1111111111111111
2847,Volunteer,Nonfunctional,0.2222222222222222
2848,Volunteer,Perfective,0.16666666666666666
2849,Volunteer,Feature,0.3333333333333333
2850,Volunteer,Corrective,0.5
2851,Volunteer,Nonfunctional,0.0
2852,Volunteer,Perfective,0.4
2853,Volunteer,Feature,0.5
2854,Volunteer,Corrective,0.1
2855,Volunteer,Nonfunctional,0.0
2856,Volunteer,Perfective,0.3333333333333333
2857,Volunteer,Feature,0.5555555555555556
2858,Volunteer,Corrective,0.0
2859,Volunteer,Nonfunctional,0.1111111111111111
2860,Volunteer,Perfective,0.7647058823529411
2861,Volunteer,Feature,0.23529411764705882
2862,Volunteer,Corrective,0.0
2863,Volunteer,Nonfunctional,0.0
2864,Volunteer,Perfective,0.25
2865,Volunteer,Feature,0.25
2866,Volunteer,Corrective,0.5
2867,Volunteer,Nonfunctional,0.0
2868,Volunteer,Perfective,0.7647058823529411
2869,Volunteer,Feature,0.058823529411764705
2870,Volunteer,Corrective,0.17647058823529413
2871,Volunteer,Nonfunctional,0.0
2872,Volunteer,Perfective,0.36363636363636365
2873,Volunteer,Feature,0.18181818181818182
2874,Volunteer,Corrective,0.45454545454545453
2875,Volunteer,Nonfunctional,0.0
2876,Volunteer,Perfective,0.2222222222222222
2877,Volunteer,Feature,0.5555555555555556
2878,Volunteer,Corrective,0.2222222222222222
2879,Volunteer,Nonfunctional,0.0
2880,Volunteer,Perfective,0.6153846153846154
2881,Volunteer,Feature,0.07692307692307693
2882,Volunteer,Corrective,0.3076923076923077
2883,Volunteer,Nonfunctional,0.0
2884,Volunteer,Perfective,0.125
2885,Volunteer,Feature,0.25
2886,Volunteer,Corrective,0.5
2887,Volunteer,Nonfunctional,0.125
2888,Volunteer,Perfective,0.625
2889,Volunteer,Feature,0.25
2890,Volunteer,Corrective,0.125
2891,Volunteer,Nonfunctional,0.0
2892,Volunteer,Perfective,0.2
2893,Volunteer,Feature,0.2
2894,Volunteer,Corrective,0.5
2895,Volunteer,Nonfunctional,0.1
2896,Volunteer,Perfective,0.5
2897,Volunteer,Feature,0.3333333333333333
2898,Volunteer,Corrective,0.16666666666666666
2899,Volunteer,Nonfunctional,0.0
2900,Volunteer,Perfective,0.40476190476190477
2901,Volunteer,Feature,0.2619047619047619
2902,Volunteer,Corrective,0.16666666666666666
2903,Volunteer,Nonfunctional,0.16666666666666666
2904,Volunteer,Perfective,0.26666666666666666
2905,Volunteer,Feature,0.2
2906,Volunteer,Corrective,0.4666666666666667
2907,Volunteer,Nonfunctional,0.06666666666666667
2908,Volunteer,Perfective,0.7142857142857143
2909,Volunteer,Feature,0.2857142857142857
2910,Volunteer,Corrective,0.0
2911,Volunteer,Nonfunctional,0.0
2912,Volunteer,Perfective,0.5
2913,Volunteer,Feature,0.5
2914,Volunteer,Corrective,0.0
2915,Volunteer,Nonfunctional,0.0
2916,Volunteer,Perfective,1.0
2917,Volunteer,Feature,0.0
2918,Volunteer,Corrective,0.0
2919,Volunteer,Nonfunctional,0.0
2920,Volunteer,Perfective,0.5454545454545454
2921,Volunteer,Feature,0.2727272727272727
2922,Volunteer,Corrective,0.18181818181818182
2923,Volunteer,Nonfunctional,0.0
2924,Volunteer,Perfective,0.5416666666666666
2925,Volunteer,Feature,0.08333333333333333
2926,Volunteer,Corrective,0.3333333333333333
2927,Volunteer,Nonfunctional,0.041666666666666664
2928,Paid developer,Perfective,0.5
2929,Paid developer,Feature,0.25
2930,Paid developer,Corrective,0.16666666666666666
2931,Paid developer,Nonfunctional,0.08333333333333333
2932,Volunteer,Perfective,0.75
2933,Volunteer,Feature,0.0
2934,Volunteer,Corrective,0.25
2935,Volunteer,Nonfunctional,0.0
2936,Volunteer,Perfective,0.7222222222222222
2937,Volunteer,Feature,0.2777777777777778
2938,Volunteer,Corrective,0.0
2939,Volunteer,Nonfunctional,0.0
2940,Paid developer,Perfective,0.14285714285714285
2941,Paid developer,Feature,0.7142857142857143
2942,Paid developer,Corrective,0.14285714285714285
2943,Paid developer,Nonfunctional,0.0
2944,Volunteer,Perfective,0.2222222222222222
2945,Volunteer,Feature,0.5555555555555556
2946,Volunteer,Corrective,0.2222222222222222
2947,Volunteer,Nonfunctional,0.0
2948,Volunteer,Perfective,0.47619047619047616
2949,Volunteer,Feature,0.14285714285714285
2950,Volunteer,Corrective,0.38095238095238093
2951,Volunteer,Nonfunctional,0.0
2952,Volunteer,Perfective,0.3333333333333333
2953,Volunteer,Feature,0.16666666666666666
2954,Volunteer,Corrective,0.5
2955,Volunteer,Nonfunctional,0.0
2956,Volunteer,Perfective,0.2857142857142857
2957,Volunteer,Feature,0.5714285714285714
2958,Volunteer,Corrective,0.0
2959,Volunteer,Nonfunctional,0.14285714285714285
2960,Volunteer,Perfective,0.16666666666666666
2961,Volunteer,Feature,0.5
2962,Volunteer,Corrective,0.16666666666666666
2963,Volunteer,Nonfunctional,0.16666666666666666
2964,Volunteer,Perfective,0.6
2965,Volunteer,Feature,0.3
2966,Volunteer,Corrective,0.1
2967,Volunteer,Nonfunctional,0.0
2968,Volunteer,Perfective,0.7
2969,Volunteer,Feature,0.1
2970,Volunteer,Corrective,0.2
2971,Volunteer,Nonfunctional,0.0
2972,Volunteer,Perfective,0.5333333333333333
2973,Volunteer,Feature,0.3333333333333333
2974,Volunteer,Corrective,0.13333333333333333
2975,Volunteer,Nonfunctional,0.0
2976,Volunteer,Perfective,0.4444444444444444
2977,Volunteer,Feature,0.4444444444444444
2978,Volunteer,Corrective,0.1111111111111111
2979,Volunteer,Nonfunctional,0.0
2980,Volunteer,Perfective,1.0
2981,Volunteer,Feature,0.0
2982,Volunteer,Corrective,0.0
2983,Volunteer,Nonfunctional,0.0
2984,Volunteer,Perfective,0.2
2985,Volunteer,Feature,0.2
2986,Volunteer,Corrective,0.6
2987,Volunteer,Nonfunctional,0.0
2988,Volunteer,Perfective,0.9285714285714286
2989,Volunteer,Feature,0.07142857142857142
2990,Volunteer,Corrective,0.0
2991,Volunteer,Nonfunctional,0.0
2992,Volunteer,Perfective,0.8571428571428571
2993,Volunteer,Feature,0.14285714285714285
2994,Volunteer,Corrective,0.0
2995,Volunteer,Nonfunctional,0.0
2996,Volunteer,Perfective,0.75
2997,Volunteer,Feature,0.15
2998,Volunteer,Corrective,0.1
2999,Volunteer,Nonfunctional,0.0
3000,Volunteer,Perfective,0.2857142857142857
3001,Volunteer,Feature,0.42857142857142855
3002,Volunteer,Corrective,0.14285714285714285
3003,Volunteer,Nonfunctional,0.14285714285714285
3004,Volunteer,Perfective,0.5
3005,Volunteer,Feature,0.25
3006,Volunteer,Corrective,0.25
3007,Volunteer,Nonfunctional,0.0
3008,Volunteer,Perfective,0.3333333333333333
3009,Volunteer,Feature,0.3333333333333333
3010,Volunteer,Corrective,0.3333333333333333
3011,Volunteer,Nonfunctional,0.0
3012,Volunteer,Perfective,0.7142857142857143
3013,Volunteer,Feature,0.14285714285714285
3014,Volunteer,Corrective,0.14285714285714285
3015,Volunteer,Nonfunctional,0.0
3016,Volunteer,Perfective,0.6486486486486487
3017,Volunteer,Feature,0.05405405405405406
3018,Volunteer,Corrective,0.1891891891891892
3019,Volunteer,Nonfunctional,0.10810810810810811
3020,Volunteer,Perfective,0.5555555555555556
3021,Volunteer,Feature,0.2222222222222222
3022,Volunteer,Corrective,0.2222222222222222
3023,Volunteer,Nonfunctional,0.0
3024,Volunteer,Perfective,0.8571428571428571
3025,Volunteer,Feature,0.0
3026,Volunteer,Corrective,0.0
3027,Volunteer,Nonfunctional,0.14285714285714285
3028,Volunteer,Perfective,0.45
3029,Volunteer,Feature,0.25
3030,Volunteer,Corrective,0.25
3031,Volunteer,Nonfunctional,0.05
3032,Volunteer,Perfective,0.0
3033,Volunteer,Feature,0.6666666666666666
3034,Volunteer,Corrective,0.3333333333333333
3035,Volunteer,Nonfunctional,0.0
3036,Volunteer,Perfective,0.3333333333333333
3037,Volunteer,Feature,0.4
3038,Volunteer,Corrective,0.26666666666666666
3039,Volunteer,Nonfunctional,0.0
3040,Volunteer,Perfective,0.4444444444444444
3041,Volunteer,Feature,0.3333333333333333
3042,Volunteer,Corrective,0.2222222222222222
3043,Volunteer,Nonfunctional,0.0
3044,Paid developer,Perfective,0.375
3045,Paid developer,Feature,0.5
3046,Paid developer,Corrective,0.125
3047,Paid developer,Nonfunctional,0.0
3048,Volunteer,Perfective,0.6
3049,Volunteer,Feature,0.2
3050,Volunteer,Corrective,0.13333333333333333
3051,Volunteer,Nonfunctional,0.06666666666666667
3052,Paid developer,Perfective,0.2222222222222222
3053,Paid developer,Feature,0.3333333333333333
3054,Paid developer,Corrective,0.4444444444444444
3055,Paid developer,Nonfunctional,0.0
3056,Volunteer,Perfective,0.4375
3057,Volunteer,Feature,0.4791666666666667
3058,Volunteer,Corrective,0.08333333333333333
3059,Volunteer,Nonfunctional,0.0
3060,Volunteer,Perfective,0.5714285714285714
3061,Volunteer,Feature,0.2857142857142857
3062,Volunteer,Corrective,0.0
3063,Volunteer,Nonfunctional,0.14285714285714285
3064,Volunteer,Perfective,0.7142857142857143
3065,Volunteer,Feature,0.14285714285714285
3066,Volunteer,Corrective,0.14285714285714285
3067,Volunteer,Nonfunctional,0.0
3068,Volunteer,Perfective,0.5714285714285714
3069,Volunteer,Feature,0.2857142857142857
3070,Volunteer,Corrective,0.14285714285714285
3071,Volunteer,Nonfunctional,0.0
3072,Volunteer,Perfective,0.5625
3073,Volunteer,Feature,0.25
3074,Volunteer,Corrective,0.1875
3075,Volunteer,Nonfunctional,0.0
3076,Volunteer,Perfective,0.9
3077,Volunteer,Feature,0.0
3078,Volunteer,Corrective,0.1
3079,Volunteer,Nonfunctional,0.0
3080,Volunteer,Perfective,0.625
3081,Volunteer,Feature,0.25
3082,Volunteer,Corrective,0.125
3083,Volunteer,Nonfunctional,0.0
3084,Volunteer,Perfective,0.35714285714285715
3085,Volunteer,Feature,0.21428571428571427
3086,Volunteer,Corrective,0.2857142857142857
3087,Volunteer,Nonfunctional,0.14285714285714285
3088,Volunteer,Perfective,0.2857142857142857
3089,Volunteer,Feature,0.2857142857142857
3090,Volunteer,Corrective,0.0
3091,Volunteer,Nonfunctional,0.42857142857142855
3092,Volunteer,Perfective,0.8913043478260869
3093,Volunteer,Feature,0.06521739130434782
3094,Volunteer,Corrective,0.021739130434782608
3095,Volunteer,Nonfunctional,0.021739130434782608
3096,Volunteer,Perfective,0.4444444444444444
3097,Volunteer,Feature,0.3333333333333333
3098,Volunteer,Corrective,0.2222222222222222
3099,Volunteer,Nonfunctional,0.0
3100,Volunteer,Perfective,0.3333333333333333
3101,Volunteer,Feature,0.16666666666666666
3102,Volunteer,Corrective,0.5
3103,Volunteer,Nonfunctional,0.0
3104,Volunteer,Perfective,0.6666666666666666
3105,Volunteer,Feature,0.3333333333333333
3106,Volunteer,Corrective,0.0
3107,Volunteer,Nonfunctional,0.0
3108,Volunteer,Perfective,0.4634146341463415
3109,Volunteer,Feature,0.21951219512195122
3110,Volunteer,Corrective,0.1951219512195122
3111,Volunteer,Nonfunctional,0.12195121951219512
3112,Volunteer,Perfective,0.7142857142857143
3113,Volunteer,Feature,0.0
3114,Volunteer,Corrective,0.2857142857142857
3115,Volunteer,Nonfunctional,0.0
3116,Paid developer,Perfective,0.5714285714285714
3117,Paid developer,Feature,0.2857142857142857
3118,Paid developer,Corrective,0.14285714285714285
3119,Paid developer,Nonfunctional,0.0
3120,Volunteer,Perfective,0.8
3121,Volunteer,Feature,0.0
3122,Volunteer,Corrective,0.1
3123,Volunteer,Nonfunctional,0.1
3124,Volunteer,Perfective,0.6666666666666666
3125,Volunteer,Feature,0.0
3126,Volunteer,Corrective,0.3333333333333333
3127,Volunteer,Nonfunctional,0.0
3128,Volunteer,Perfective,0.5714285714285714
3129,Volunteer,Feature,0.2857142857142857
3130,Volunteer,Corrective,0.14285714285714285
3131,Volunteer,Nonfunctional,0.0
3132,Volunteer,Perfective,0.5555555555555556
3133,Volunteer,Feature,0.3333333333333333
3134,Volunteer,Corrective,0.1111111111111111
3135,Volunteer,Nonfunctional,0.0
3136,Volunteer,Perfective,0.875
3137,Volunteer,Feature,0.125
3138,Volunteer,Corrective,0.0
3139,Volunteer,Nonfunctional,0.0
3140,Volunteer,Perfective,0.5
3141,Volunteer,Feature,0.3
3142,Volunteer,Corrective,0.2
3143,Volunteer,Nonfunctional,0.0
3144,Volunteer,Perfective,0.14285714285714285
3145,Volunteer,Feature,0.21428571428571427
3146,Volunteer,Corrective,0.6428571428571429
3147,Volunteer,Nonfunctional,0.0
3148,Volunteer,Perfective,0.5555555555555556
3149,Volunteer,Feature,0.3333333333333333
3150,Volunteer,Corrective,0.1111111111111111
3151,Volunteer,Nonfunctional,0.0
3152,Volunteer,Perfective,0.4444444444444444
3153,Volunteer,Feature,0.5555555555555556
3154,Volunteer,Corrective,0.0
3155,Volunteer,Nonfunctional,0.0
3156,Volunteer,Perfective,0.7142857142857143
3157,Volunteer,Feature,0.17857142857142858
3158,Volunteer,Corrective,0.10714285714285714
3159,Volunteer,Nonfunctional,0.0
3160,Volunteer,Perfective,0.0
3161,Volunteer,Feature,0.8333333333333334
3162,Volunteer,Corrective,0.16666666666666666
3163,Volunteer,Nonfunctional,0.0
3164,Volunteer,Perfective,0.3333333333333333
3165,Volunteer,Feature,0.3333333333333333
3166,Volunteer,Corrective,0.3333333333333333
3167,Volunteer,Nonfunctional,0.0
3168,Volunteer,Perfective,0.47368421052631576
3169,Volunteer,Feature,0.42105263157894735
3170,Volunteer,Corrective,0.10526315789473684
3171,Volunteer,Nonfunctional,0.0
3172,Volunteer,Perfective,0.4444444444444444
3173,Volunteer,Feature,0.3333333333333333
3174,Volunteer,Corrective,0.2222222222222222
3175,Volunteer,Nonfunctional,0.0
3176,Volunteer,Perfective,0.25
3177,Volunteer,Feature,0.25
3178,Volunteer,Corrective,0.375
3179,Volunteer,Nonfunctional,0.125
3180,Volunteer,Perfective,0.46153846153846156
3181,Volunteer,Feature,0.46153846153846156
3182,Volunteer,Corrective,0.07692307692307693
3183,Volunteer,Nonfunctional,0.0
3184,Volunteer,Perfective,0.5714285714285714
3185,Volunteer,Feature,0.2857142857142857
3186,Volunteer,Corrective,0.14285714285714285
3187,Volunteer,Nonfunctional,0.0
3188,Volunteer,Perfective,0.14285714285714285
3189,Volunteer,Feature,0.14285714285714285
3190,Volunteer,Corrective,0.7142857142857143
3191,Volunteer,Nonfunctional,0.0
3192,Volunteer,Perfective,0.5
3193,Volunteer,Feature,0.5
3194,Volunteer,Corrective,0.0
3195,Volunteer,Nonfunctional,0.0
3196,Volunteer,Perfective,0.7777777777777778
3197,Volunteer,Feature,0.2222222222222222
3198,Volunteer,Corrective,0.0
3199,Volunteer,Nonfunctional,0.0
3200,Volunteer,Perfective,0.3333333333333333
3201,Volunteer,Feature,0.5555555555555556
3202,Volunteer,Corrective,0.1111111111111111
3203,Volunteer,Nonfunctional,0.0
3204,Volunteer,Perfective,0.5
3205,Volunteer,Feature,0.3333333333333333
3206,Volunteer,Corrective,0.16666666666666666
3207,Volunteer,Nonfunctional,0.0
3208,Volunteer,Perfective,0.3333333333333333
3209,Volunteer,Feature,0.3333333333333333
3210,Volunteer,Corrective,0.3333333333333333
3211,Volunteer,Nonfunctional,0.0
3212,Paid developer,Perfective,0.8888888888888888
3213,Paid developer,Feature,0.0
3214,Paid developer,Corrective,0.1111111111111111
3215,Paid developer,Nonfunctional,0.0
3216,Volunteer,Perfective,0.3333333333333333
3217,Volunteer,Feature,0.3333333333333333
3218,Volunteer,Corrective,0.3333333333333333
3219,Volunteer,Nonfunctional,0.0
3220,Volunteer,Perfective,0.42857142857142855
3221,Volunteer,Feature,0.2857142857142857
3222,Volunteer,Corrective,0.0
3223,Volunteer,Nonfunctional,0.2857142857142857
3224,Volunteer,Perfective,0.47619047619047616
3225,Volunteer,Feature,0.047619047619047616
3226,Volunteer,Corrective,0.09523809523809523
3227,Volunteer,Nonfunctional,0.38095238095238093
3228,Volunteer,Perfective,0.5555555555555556
3229,Volunteer,Feature,0.2222222222222222
3230,Volunteer,Corrective,0.2222222222222222
3231,Volunteer,Nonfunctional,0.0
3232,Volunteer,Perfective,0.5714285714285714
3233,Volunteer,Feature,0.14285714285714285
3234,Volunteer,Corrective,0.0
3235,Volunteer,Nonfunctional,0.2857142857142857
3236,Volunteer,Perfective,0.3333333333333333
3237,Volunteer,Feature,0.3333333333333333
3238,Volunteer,Corrective,0.16666666666666666
3239,Volunteer,Nonfunctional,0.16666666666666666
3240,Volunteer,Perfective,0.2222222222222222
3241,Volunteer,Feature,0.5
3242,Volunteer,Corrective,0.2777777777777778
3243,Volunteer,Nonfunctional,0.0
3244,Volunteer,Perfective,0.5714285714285714
3245,Volunteer,Feature,0.42857142857142855
3246,Volunteer,Corrective,0.0
3247,Volunteer,Nonfunctional,0.0
3248,Volunteer,Perfective,0.65
3249,Volunteer,Feature,0.2
3250,Volunteer,Corrective,0.15
3251,Volunteer,Nonfunctional,0.0
3252,Paid developer,Perfective,0.6428571428571429
3253,Paid developer,Feature,0.2857142857142857
3254,Paid developer,Corrective,0.07142857142857142
3255,Paid developer,Nonfunctional,0.0
3256,Volunteer,Perfective,0.25
3257,Volunteer,Feature,0.25
3258,Volunteer,Corrective,0.5
3259,Volunteer,Nonfunctional,0.0
3260,Volunteer,Perfective,0.6666666666666666
3261,Volunteer,Feature,0.3333333333333333
3262,Volunteer,Corrective,0.0
3263,Volunteer,Nonfunctional,0.0
3264,Volunteer,Perfective,1.0
3265,Volunteer,Feature,0.0
3266,Volunteer,Corrective,0.0
3267,Volunteer,Nonfunctional,0.0
3268,Volunteer,Perfective,0.2727272727272727
3269,Volunteer,Feature,0.22727272727272727
3270,Volunteer,Corrective,0.45454545454545453
3271,Volunteer,Nonfunctional,0.045454545454545456
3272,Volunteer,Perfective,0.47368421052631576
3273,Volunteer,Feature,0.3157894736842105
3274,Volunteer,Corrective,0.21052631578947367
3275,Volunteer,Nonfunctional,0.0
3276,Volunteer,Perfective,0.4666666666666667
3277,Volunteer,Feature,0.4
3278,Volunteer,Corrective,0.06666666666666667
3279,Volunteer,Nonfunctional,0.06666666666666667
3280,Volunteer,Perfective,0.5
3281,Volunteer,Feature,0.0
3282,Volunteer,Corrective,0.3333333333333333
3283,Volunteer,Nonfunctional,0.16666666666666666
3284,Volunteer,Perfective,0.21739130434782608
3285,Volunteer,Feature,0.10869565217391304
3286,Volunteer,Corrective,0.6086956521739131
3287,Volunteer,Nonfunctional,0.06521739130434782
3288,Volunteer,Perfective,0.42857142857142855
3289,Volunteer,Feature,0.25
3290,Volunteer,Corrective,0.21428571428571427
3291,Volunteer,Nonfunctional,0.10714285714285714
3292,Volunteer,Perfective,0.6470588235294118
3293,Volunteer,Feature,0.17647058823529413
3294,Volunteer,Corrective,0.17647058823529413
3295,Volunteer,Nonfunctional,0.0
3296,Volunteer,Perfective,0.45454545454545453
3297,Volunteer,Feature,0.2727272727272727
3298,Volunteer,Corrective,0.2727272727272727
3299,Volunteer,Nonfunctional,0.0
3300,Volunteer,Perfective,0.525
3301,Volunteer,Feature,0.225
3302,Volunteer,Corrective,0.25
3303,Volunteer,Nonfunctional,0.0
3304,Volunteer,Perfective,0.631578947368421
3305,Volunteer,Feature,0.10526315789473684
3306,Volunteer,Corrective,0.21052631578947367
3307,Volunteer,Nonfunctional,0.05263157894736842
3308,Volunteer,Perfective,0.6666666666666666
3309,Volunteer,Feature,0.16666666666666666
3310,Volunteer,Corrective,0.16666666666666666
3311,Volunteer,Nonfunctional,0.0
3312,Volunteer,Perfective,0.25
3313,Volunteer,Feature,0.25
3314,Volunteer,Corrective,0.5
3315,Volunteer,Nonfunctional,0.0
3316,Volunteer,Perfective,0.7142857142857143
3317,Volunteer,Feature,0.2857142857142857
3318,Volunteer,Corrective,0.0
3319,Volunteer,Nonfunctional,0.0
